client,server,timestamp,bitrate
ba,df,1718069557,366932
ba,df,1718069557,385844
ba,df,1718069557,445976
ba,df,1718069557,419976
ba,df,1718069855,3000
ba,df,1718069855,49424
ba,df,1718069855,395393
ba,df,1718069856,487447
ba,df,1718069856,307356
ba,df,1718069856,388714
ba,df,1718069856,454552
ba,df,1718069856,439228
ba,df,1718069856,403693
ba,df,1718069856,439272
ba,df,1718069857,390004
ba,df,1718069857,421459
ba,df,1718069857,410999
ba,df,1718069857,416277
ba,df,1718069857,509204
ba,df,1718070155,3000
ba,df,1718070155,37744
ba,df,1718070156,257003
ba,df,1718070156,220601
ba,df,1718070156,242180
ba,df,1718070156,208245
ba,df,1718070157,248069
ba,df,1718070157,206577
ba,df,1718070157,232004
ba,df,1718070157,253760
ba,df,1718070158,262602
ba,df,1718070158,244851
ba,df,1718070158,289862
ba,df,1718070158,322553
ba,df,1718070158,286725
ba,df,1718070756,3000
ba,df,1718070756,47794
ba,df,1718070756,347038
ba,df,1718070756,333913
ba,df,1718070756,408924
ba,df,1718070756,387887
ba,df,1718070756,467510
ba,df,1718070757,409204
ba,df,1718070757,358710
ba,df,1718070757,419763
ba,df,1718070757,417726
ba,df,1718070757,436654
ba,df,1718070757,478992
ba,df,1718070757,404510
ba,df,1718070758,485723
ba,df,1718071056,3000
ba,df,1718071056,43504
ba,df,1718071056,348220
ba,df,1718071056,369901
ba,df,1718071056,408325
ba,df,1718071056,402247
ba,df,1718071056,400714
ba,df,1718071057,414861
ba,df,1718071057,429438
ba,df,1718071057,370220
ba,df,1718071057,380084
ba,df,1718071057,421087
ba,df,1718071057,438363
ba,df,1718071057,436496
ba,df,1718071058,463335
ba,df,1718071356,3000
ba,df,1718071356,48605
ba,df,1718071356,357417
ba,df,1718071356,421904
ba,df,1718071356,430016
ba,df,1718071356,453661
ba,df,1718071356,465719
ba,df,1718071356,493830
ba,df,1718071357,430121
ba,df,1718071357,415035
ba,df,1718071357,447065
ba,df,1718071357,416260
ba,df,1718071357,438065
ba,df,1718071357,345756
ba,df,1718071357,449849
ba,df,1718071656,3000
ba,df,1718071656,48092
ba,df,1718071656,408369
ba,df,1718071656,516959
ba,df,1718071656,418248
ba,df,1718071656,352573
ba,df,1718071656,519711
ba,df,1718071657,305044
ba,df,1718071657,408064
ba,df,1718071657,490329
ba,df,1718071657,495734
ba,df,1718071657,432452
ba,df,1718071657,382950
ba,df,1718071657,490084
ba,df,1718071658,431845
ba,df,1718071956,3000
ba,df,1718071957,45298
ba,df,1718071957,346025
ba,df,1718071957,382673
ba,df,1718071957,440279
ba,df,1718071957,484155
ba,df,1718071957,461052
ba,df,1718071957,381302
ba,df,1718071958,386506
ba,df,1718071958,395202
ba,df,1718071958,467855
ba,df,1718071958,544468
ba,df,1718071958,493960
ba,df,1718071958,415984
ba,df,1718071958,329056
ba,df,1718072256,3000
ba,df,1718072256,48146
ba,df,1718072256,313654
ba,df,1718072256,373596
ba,df,1718072256,473083
ba,df,1718072256,420934
ba,df,1718072257,363989
ba,df,1718072257,438568
ba,df,1718072257,449461
ba,df,1718072257,343777
ba,df,1718072257,363153
ba,df,1718072257,441580
ba,df,1718072257,346790
ba,df,1718072258,431730
ba,df,1718072258,420845
ba,df,1718072556,3000
ba,df,1718072556,47706
ba,df,1718072556,355983
ba,df,1718072556,406731
ba,df,1718072556,350315
ba,df,1718072556,410697
ba,df,1718072557,489066
ba,df,1718072557,456029
ba,df,1718072557,474872
ba,df,1718072557,412370
ba,df,1718072557,400897
ba,df,1718072557,487754
ba,df,1718072557,456361
ba,df,1718072557,463687
ba,df,1718072558,487389
ba,df,1718072855,3000
ba,df,1718072855,49942
ba,df,1718072855,450477
ba,df,1718072855,481484
ba,df,1718072855,451727
ba,df,1718072855,513078
ba,df,1718072855,536195
ba,df,1718072856,427702
ba,df,1718072856,373231
ba,df,1718072856,395906
ba,df,1718072856,411250
ba,df,1718072856,464872
ba,df,1718072856,442237
ba,df,1718072856,399808
ba,df,1718072857,436018
ba,df,1718073155,3000
ba,df,1718073155,48632
ba,df,1718073155,390570
ba,df,1718073155,514137
ba,df,1718073155,532229
ba,df,1718073155,535216
ba,df,1718073155,541614
ba,df,1718073156,471553
ba,df,1718073156,312334
ba,df,1718073156,356203
ba,df,1718073156,397931
ba,df,1718073156,401106
ba,df,1718073156,421061
ba,df,1718073157,390936
ba,df,1718073157,449404
ba,df,1718073455,3000
ba,df,1718073455,48162
ba,df,1718073455,306670
ba,df,1718073455,473297
ba,df,1718073455,362101
ba,df,1718073455,541227
ba,df,1718073456,456359
ba,df,1718073456,434372
ba,df,1718073456,405347
ba,df,1718073456,433029
ba,df,1718073456,447668
ba,df,1718073456,416918
ba,df,1718073456,440573
ba,df,1718073457,429707
ba,df,1718073457,371795
ba,df,1718073755,3000
ba,df,1718073755,46591
ba,df,1718073755,312013
ba,df,1718073755,289277
ba,df,1718073755,463685
ba,df,1718073756,465815
ba,df,1718073756,417802
ba,df,1718073756,408078
ba,df,1718073756,415985
ba,df,1718073756,388951
ba,df,1718073756,295052
ba,df,1718073757,358281
ba,df,1718073757,369608
ba,df,1718073757,462996
ba,df,1718073757,386362
ba,df,1718074055,3000
ba,df,1718074055,48789
ba,df,1718074055,421291
ba,df,1718074055,514588
ba,df,1718074055,516155
ba,df,1718074056,511338
ba,df,1718074056,447312
ba,df,1718074056,370047
ba,df,1718074056,349842
ba,df,1718074056,389370
ba,df,1718074056,407377
ba,df,1718074056,395770
ba,df,1718074057,409722
ba,df,1718074057,427076
ba,df,1718074057,437627
ba,df,1718074355,3000
ba,df,1718074355,48646
ba,df,1718074355,441565
ba,df,1718074355,545507
ba,df,1718074355,412134
ba,df,1718074355,508416
ba,df,1718074356,515013
ba,df,1718074356,429010
ba,df,1718074356,426359
ba,df,1718074356,442317
ba,df,1718074356,434891
ba,df,1718074356,440903
ba,df,1718074357,375405
ba,df,1718074357,330815
ba,df,1718074357,363350
ba,df,1718074655,3000
ba,df,1718074655,49425
ba,df,1718074655,296723
ba,df,1718074655,329970
ba,df,1718074656,345440
ba,df,1718074656,293275
ba,df,1718074656,284246
ba,df,1718074656,277046
ba,df,1718074656,284624
ba,df,1718074657,275732
ba,df,1718074657,319503
ba,df,1718074657,272859
ba,df,1718074657,331654
ba,df,1718074657,292603
ba,df,1718074658,301638
ba,df,1718074955,3000
ba,df,1718074956,47687
ba,df,1718074956,370264
ba,df,1718074956,315374
ba,df,1718074956,351547
ba,df,1718074956,398839
ba,df,1718074956,359448
ba,df,1718074957,376712
ba,df,1718074957,379688
ba,df,1718074957,413675
ba,df,1718074957,449970
ba,df,1718074957,372576
ba,df,1718074957,398377
ba,df,1718074957,393437
ba,df,1718074958,399748
ba,df,1718075255,3000
ba,df,1718075255,49817
ba,df,1718075255,416494
ba,df,1718075255,418671
ba,df,1718075255,401778
ba,df,1718075256,434192
ba,df,1718075256,443922
ba,df,1718075256,394420
ba,df,1718075256,415319
ba,df,1718075256,402314
ba,df,1718075256,401117
ba,df,1718075257,433888
ba,df,1718075257,411783
ba,df,1718075257,358612
ba,df,1718075257,316844
ba,df,1718075855,3000
ba,df,1718075855,49332
ba,df,1718075855,404346
ba,df,1718075855,369514
ba,df,1718075856,470331
ba,df,1718075856,417394
ba,df,1718075856,348497
ba,df,1718075856,350873
ba,df,1718075856,395312
ba,df,1718075856,424563
ba,df,1718075856,385045
ba,df,1718075857,371483
ba,df,1718075857,403189
ba,df,1718075857,365961
ba,df,1718075857,413500
ba,df,1718076155,3000
ba,df,1718076155,49486
ba,df,1718076155,404970
ba,df,1718076155,349604
ba,df,1718076156,401413
ba,df,1718076156,421345
ba,df,1718076156,330375
ba,df,1718076156,439694
ba,df,1718076156,370863
ba,df,1718076156,416186
ba,df,1718076157,298923
ba,df,1718076157,280008
ba,df,1718076157,348228
ba,df,1718076157,357170
ba,df,1718076157,328419
ba,df,1718076455,3000
ba,df,1718076455,45669
ba,df,1718076455,344088
ba,df,1718076456,391798
ba,df,1718076456,389147
ba,df,1718076456,460319
ba,df,1718076456,357735
ba,df,1718076456,430446
ba,df,1718076456,348421
ba,df,1718076456,404993
ba,df,1718076457,430373
ba,df,1718076457,397535
ba,df,1718076457,378589
ba,df,1718076457,400939
ba,df,1718076457,382744
ba,df,1718076755,3000
ba,df,1718076755,48953
ba,df,1718076755,398354
ba,df,1718076755,513130
ba,df,1718076756,431239
ba,df,1718076756,373761
ba,df,1718076756,301405
ba,df,1718076756,365085
ba,df,1718076756,379657
ba,df,1718076756,371362
ba,df,1718076757,328595
ba,df,1718076757,400405
ba,df,1718076757,388417
ba,df,1718076757,404817
ba,df,1718076757,467432
ba,df,1718077055,3000
ba,df,1718077055,49179
ba,df,1718077055,342638
ba,df,1718077056,372299
ba,df,1718077056,412108
ba,df,1718077056,312002
ba,df,1718077056,404987
ba,df,1718077056,451929
ba,df,1718077056,427612
ba,df,1718077056,401175
ba,df,1718077057,359784
ba,df,1718077057,326770
ba,df,1718077057,349204
ba,df,1718077057,414057
ba,df,1718077057,337485
ba,df,1718077355,3000
ba,df,1718077355,49610
ba,df,1718077356,323698
ba,df,1718077356,290285
ba,df,1718077356,471145
ba,df,1718077356,298582
ba,df,1718077356,287452
ba,df,1718077356,353999
ba,df,1718077357,359430
ba,df,1718077357,366263
ba,df,1718077357,328786
ba,df,1718077357,321017
ba,df,1718077357,412027
ba,df,1718077357,383450
ba,df,1718077358,361410
ba,df,1718077655,3000
ba,df,1718077655,49932
ba,df,1718077655,344971
ba,df,1718077656,375825
ba,df,1718077656,501558
ba,df,1718077656,455746
ba,df,1718077656,338844
ba,df,1718077656,351465
ba,df,1718077656,471909
ba,df,1718077656,396637
ba,df,1718077657,463115
ba,df,1718077657,369604
ba,df,1718077657,328787
ba,df,1718077657,335409
ba,df,1718077657,437125
ba,df,1718077955,3000
ba,df,1718077955,49844
ba,df,1718077956,339680
ba,df,1718077956,345539
ba,df,1718077956,453948
ba,df,1718077956,402895
ba,df,1718077956,404191
ba,df,1718077956,355808
ba,df,1718077956,376884
ba,df,1718077957,355411
ba,df,1718077957,377302
ba,df,1718077957,416229
ba,df,1718077957,381458
ba,df,1718077957,386219
ba,df,1718077957,396052
ba,df,1718078255,3000
ba,df,1718078255,49741
ba,df,1718078256,329050
ba,df,1718078256,330169
ba,df,1718078256,380625
ba,df,1718078256,313690
ba,df,1718078256,333577
ba,df,1718078256,333959
ba,df,1718078257,415064
ba,df,1718078257,342295
ba,df,1718078257,363391
ba,df,1718078257,364435
ba,df,1718078257,389953
ba,df,1718078257,385008
ba,df,1718078258,289640
ba,df,1718078555,3000
ba,df,1718078555,47799
ba,df,1718078556,367922
ba,df,1718078556,319577
ba,df,1718078556,382636
ba,df,1718078556,312041
ba,df,1718078556,364165
ba,df,1718078556,382237
ba,df,1718078557,340409
ba,df,1718078557,343026
ba,df,1718078557,371418
ba,df,1718078557,387253
ba,df,1718078557,409726
ba,df,1718078557,392584
ba,df,1718078558,371224
ba,df,1718078855,3000
ba,df,1718078855,48884
ba,df,1718078856,366993
ba,df,1718078856,438469
ba,df,1718078856,466164
ba,df,1718078856,378604
ba,df,1718078856,370026
ba,df,1718078856,454075
ba,df,1718078856,425637
ba,df,1718078857,357099
ba,df,1718078857,442315
ba,df,1718078857,393106
ba,df,1718078857,326653
ba,df,1718078857,378035
ba,df,1718078857,332570
ba,df,1718079155,3000
ba,df,1718079156,47664
ba,df,1718079156,221503
ba,df,1718079156,423097
ba,df,1718079156,318399
ba,df,1718079156,438094
ba,df,1718079156,416018
ba,df,1718079156,343502
ba,df,1718079157,387892
ba,df,1718079157,411242
ba,df,1718079157,310587
ba,df,1718079157,457021
ba,df,1718079157,368555
ba,df,1718079157,460106
ba,df,1718079158,478395
ba,df,1718079455,3000
ba,df,1718079455,45642
ba,df,1718079456,378190
ba,df,1718079456,376039
ba,df,1718079456,357677
ba,df,1718079456,421674
ba,df,1718079456,418024
ba,df,1718079456,415330
ba,df,1718079457,392308
ba,df,1718079457,376753
ba,df,1718079457,394699
ba,df,1718079457,470273
ba,df,1718079457,461783
ba,df,1718079457,432113
ba,df,1718079457,382647
ba,df,1718079755,3000
ba,df,1718079756,49696
ba,df,1718079756,307329
ba,df,1718079756,370213
ba,df,1718079756,333793
ba,df,1718079756,392150
ba,df,1718079756,366605
ba,df,1718079757,327461
ba,df,1718079757,358929
ba,df,1718079757,361587
ba,df,1718079757,397297
ba,df,1718079757,329149
ba,df,1718079757,310825
ba,df,1718079758,426988
ba,df,1718079758,325219
ba,df,1718080055,3000
ba,df,1718080056,48393
ba,df,1718080056,344704
ba,df,1718080056,263584
ba,df,1718080056,331471
ba,df,1718080056,421981
ba,df,1718080056,361950
ba,df,1718080057,361000
ba,df,1718080057,436430
ba,df,1718080057,309385
ba,df,1718080057,410024
ba,df,1718080057,400515
ba,df,1718080057,390003
ba,df,1718080057,412202
ba,df,1718080058,455772
ba,df,1718080355,3000
ba,df,1718080356,43134
ba,df,1718080356,290085
ba,df,1718080356,364627
ba,df,1718080356,318092
ba,df,1718080356,372451
ba,df,1718080356,375711
ba,df,1718080357,382022
ba,df,1718080357,415121
ba,df,1718080357,388127
ba,df,1718080357,436098
ba,df,1718080357,342736
ba,df,1718080357,413579
ba,df,1718080357,410161
ba,df,1718080358,447162
ba,df,1718080955,3000
ba,df,1718080956,42547
ba,df,1718080956,332977
ba,df,1718080956,365781
ba,df,1718080956,320761
ba,df,1718080956,363948
ba,df,1718080956,370661
ba,df,1718080957,367878
ba,df,1718080957,326238
ba,df,1718080957,275873
ba,df,1718080957,537905
ba,df,1718080957,423154
ba,df,1718080957,415903
ba,df,1718080958,490273
ba,df,1718080958,439560
ba,df,1718081255,3000
ba,df,1718081256,43423
ba,df,1718081256,280447
ba,df,1718081256,383400
ba,df,1718081256,413144
ba,df,1718081256,364447
ba,df,1718081256,410381
ba,df,1718081257,329856
ba,df,1718081257,462416
ba,df,1718081257,420109
ba,df,1718081257,363990
ba,df,1718081257,420076
ba,df,1718081257,388867
ba,df,1718081257,476395
ba,df,1718081258,542682
ba,df,1718081556,3000
ba,df,1718081556,36142
ba,df,1718081556,331983
ba,df,1718081556,327970
ba,df,1718081556,416980
ba,df,1718081556,375795
ba,df,1718081557,305842
ba,df,1718081557,321284
ba,df,1718081557,283854
ba,df,1718081557,496837
ba,df,1718081557,503255
ba,df,1718081557,456627
ba,df,1718081557,474251
ba,df,1718081558,407791
ba,df,1718081558,515323
ba,df,1718081856,3000
ba,df,1718081856,47606
ba,df,1718081856,310652
ba,df,1718081856,381467
ba,df,1718081856,382769
ba,df,1718081856,274473
ba,df,1718081857,308386
ba,df,1718081857,381001
ba,df,1718081857,422105
ba,df,1718081857,348655
ba,df,1718081857,328878
ba,df,1718081857,439733
ba,df,1718081858,409273
ba,df,1718081858,358892
ba,df,1718081858,374949
ba,df,1718082156,3000
ba,df,1718082156,44572
ba,df,1718082156,265824
ba,df,1718082156,298098
ba,df,1718082156,377330
ba,df,1718082156,371109
ba,df,1718082157,377765
ba,df,1718082157,332945
ba,df,1718082157,436273
ba,df,1718082157,395719
ba,df,1718082157,428672
ba,df,1718082157,446279
ba,df,1718082157,510701
ba,df,1718082158,443949
ba,df,1718082158,505156
ba,df,1718082456,3000
ba,df,1718082456,46490
ba,df,1718082456,287884
ba,df,1718082456,361244
ba,df,1718082456,345175
ba,df,1718082456,364653
ba,df,1718082457,405323
ba,df,1718082457,427551
ba,df,1718082457,351012
ba,df,1718082457,388006
ba,df,1718082457,464972
ba,df,1718082457,409631
ba,df,1718082457,475602
ba,df,1718082458,378949
ba,df,1718082458,517400
ba,df,1718082756,3000
ba,df,1718082756,48683
ba,df,1718082756,372842
ba,df,1718082756,437944
ba,df,1718082756,383743
ba,df,1718082756,381924
ba,df,1718082757,390518
ba,df,1718082757,325525
ba,df,1718082757,325555
ba,df,1718082757,374128
ba,df,1718082757,392723
ba,df,1718082757,326187
ba,df,1718082757,459036
ba,df,1718082758,469958
ba,df,1718082758,385656
ba,df,1718083056,3000
ba,df,1718083056,49207
ba,df,1718083056,334547
ba,df,1718083056,348752
ba,df,1718083056,341207
ba,df,1718083056,430194
ba,df,1718083057,375797
ba,df,1718083057,352650
ba,df,1718083057,390366
ba,df,1718083057,377710
ba,df,1718083057,394127
ba,df,1718083057,448423
ba,df,1718083057,429550
ba,df,1718083058,442336
ba,df,1718083058,354530
ba,df,1718083356,3000
ba,df,1718083356,46866
ba,df,1718083356,275357
ba,df,1718083356,285357
ba,df,1718083356,364449
ba,df,1718083357,355615
ba,df,1718083357,337878
ba,df,1718083357,400979
ba,df,1718083357,363841
ba,df,1718083357,388441
ba,df,1718083357,408416
ba,df,1718083357,350270
ba,df,1718083358,406344
ba,df,1718083358,487654
ba,df,1718083358,344438
ba,df,1718083656,3000
ba,df,1718083656,44956
ba,df,1718083656,291529
ba,df,1718083656,345074
ba,df,1718083656,408251
ba,df,1718083657,305312
ba,df,1718083657,333391
ba,df,1718083657,322609
ba,df,1718083657,351209
ba,df,1718083657,466284
ba,df,1718083657,400984
ba,df,1718083658,273907
ba,df,1718083658,343869
ba,df,1718083658,358896
ba,df,1718083658,348177
ba,df,1718083956,3000
ba,df,1718083956,44347
ba,df,1718083956,246006
ba,df,1718083956,307389
ba,df,1718083956,361846
ba,df,1718083957,374986
ba,df,1718083957,366371
ba,df,1718083957,388365
ba,df,1718083957,355600
ba,df,1718083957,431011
ba,df,1718083957,382383
ba,df,1718083958,312474
ba,df,1718083958,378687
ba,df,1718083958,482003
ba,df,1718083958,385163
ba,df,1718084255,3000
ba,df,1718084255,49370
ba,df,1718084255,281879
ba,df,1718084255,353994
ba,df,1718084255,380871
ba,df,1718084256,344170
ba,df,1718084256,427359
ba,df,1718084256,420653
ba,df,1718084256,429205
ba,df,1718084256,292862
ba,df,1718084256,340198
ba,df,1718084257,371139
ba,df,1718084257,370859
ba,df,1718084257,403012
ba,df,1718084257,333453
ba,df,1718084555,3000
ba,df,1718084555,49868
ba,df,1718084555,344811
ba,df,1718084555,429308
ba,df,1718084555,439665
ba,df,1718084555,352542
ba,df,1718084556,392608
ba,df,1718084556,343411
ba,df,1718084556,385876
ba,df,1718084556,401757
ba,df,1718084556,432099
ba,df,1718084556,356472
ba,df,1718084557,398873
ba,df,1718084557,329322
ba,df,1718084557,381817
ba,df,1718084855,3000
ba,df,1718084855,49749
ba,df,1718084855,375527
ba,df,1718084855,482038
ba,df,1718084855,362587
ba,df,1718084855,439527
ba,df,1718084856,366262
ba,df,1718084856,342108
ba,df,1718084856,465863
ba,df,1718084856,363296
ba,df,1718084856,407679
ba,df,1718084856,389483
ba,df,1718084857,399359
ba,df,1718084857,339729
ba,df,1718084857,374855
ba,df,1718085155,3000
ba,df,1718085155,49828
ba,df,1718085155,363084
ba,df,1718085155,301499
ba,df,1718085155,300169
ba,df,1718085156,421533
ba,df,1718085156,391651
ba,df,1718085156,352735
ba,df,1718085156,371526
ba,df,1718085156,405910
ba,df,1718085156,455588
ba,df,1718085157,435602
ba,df,1718085157,415051
ba,df,1718085157,362902
ba,df,1718085157,396818
ba,df,1718085455,3000
ba,df,1718085455,45746
ba,df,1718085455,437421
ba,df,1718085455,360141
ba,df,1718085455,407944
ba,df,1718085456,280028
ba,df,1718085456,313009
ba,df,1718085456,302237
ba,df,1718085456,323116
ba,df,1718085456,333179
ba,df,1718085457,373176
ba,df,1718085457,285124
ba,df,1718085457,342186
ba,df,1718085457,387191
ba,df,1718085457,369105
ba,df,1718086055,3000
ba,df,1718086055,49895
ba,df,1718086055,438057
ba,df,1718086055,379220
ba,df,1718086055,278713
ba,df,1718086056,420275
ba,df,1718086056,409839
ba,df,1718086056,406300
ba,df,1718086056,404077
ba,df,1718086056,365869
ba,df,1718086056,413189
ba,df,1718086057,422575
ba,df,1718086057,429491
ba,df,1718086057,419689
ba,df,1718086057,364508
ba,df,1718086355,3000
ba,df,1718086355,49325
ba,df,1718086355,331300
ba,df,1718086355,407897
ba,df,1718086356,318771
ba,df,1718086356,293929
ba,df,1718086356,380521
ba,df,1718086356,369367
ba,df,1718086356,331226
ba,df,1718086356,343474
ba,df,1718086357,355496
ba,df,1718086357,387734
ba,df,1718086357,398023
ba,df,1718086357,404715
ba,df,1718086357,363877
ba,df,1718086655,3000
ba,df,1718086655,49692
ba,df,1718086655,341314
ba,df,1718086655,339070
ba,df,1718086656,321225
ba,df,1718086656,395425
ba,df,1718086656,407882
ba,df,1718086656,406567
ba,df,1718086656,409397
ba,df,1718086656,351953
ba,df,1718086657,417279
ba,df,1718086657,302360
ba,df,1718086657,336796
ba,df,1718086657,372019
ba,df,1718086657,333878
ba,df,1718086955,3000
ba,df,1718086955,49526
ba,df,1718086955,357346
ba,df,1718086955,334675
ba,df,1718086956,405941
ba,df,1718086956,311124
ba,df,1718086956,433721
ba,df,1718086956,379721
ba,df,1718086956,416219
ba,df,1718086956,352563
ba,df,1718086957,373743
ba,df,1718086957,369838
ba,df,1718086957,375038
ba,df,1718086957,325188
ba,df,1718086957,414464
ba,df,1718087255,3000
ba,df,1718087255,43396
ba,df,1718087255,336328
ba,df,1718087256,305597
ba,df,1718087256,301460
ba,df,1718087256,293493
ba,df,1718087256,294407
ba,df,1718087256,357626
ba,df,1718087256,382180
ba,df,1718087257,407676
ba,df,1718087257,358382
ba,df,1718087257,387633
ba,df,1718087257,303333
ba,df,1718087257,413728
ba,df,1718087257,351779
ba,df,1718087555,3000
ba,df,1718087555,46816
ba,df,1718087555,360701
ba,df,1718087556,369588
ba,df,1718087556,269027
ba,df,1718087556,290096
ba,df,1718087556,377676
ba,df,1718087556,391491
ba,df,1718087557,302729
ba,df,1718087557,228204
ba,df,1718087557,390372
ba,df,1718087557,357774
ba,df,1718087557,362761
ba,df,1718087557,353515
ba,df,1718087557,366555
ba,df,1718087855,3000
ba,df,1718087855,49410
ba,df,1718087855,335487
ba,df,1718087856,337179
ba,df,1718087856,307725
ba,df,1718087856,362381
ba,df,1718087856,371959
ba,df,1718087856,410080
ba,df,1718087857,238106
ba,df,1718087857,196124
ba,df,1718087857,369014
ba,df,1718087857,369507
ba,df,1718087857,415131
ba,df,1718087857,456974
ba,df,1718087857,476490
ba,df,1718088155,3000
ba,df,1718088155,49574
ba,df,1718088155,358021
ba,df,1718088155,463685
ba,df,1718088156,402578
ba,df,1718088156,457018
ba,df,1718088156,338874
ba,df,1718088156,413092
ba,df,1718088156,360052
ba,df,1718088156,352297
ba,df,1718088157,352255
ba,df,1718088157,392872
ba,df,1718088157,385069
ba,df,1718088157,376143
ba,df,1718088157,332021
ba,df,1718088455,3000
ba,df,1718088455,49045
ba,df,1718088455,357310
ba,df,1718088456,386786
ba,df,1718088456,384848
ba,df,1718088456,418488
ba,df,1718088456,377124
ba,df,1718088456,414198
ba,df,1718088456,408331
ba,df,1718088456,428409
ba,df,1718088457,347648
ba,df,1718088457,422926
ba,df,1718088457,409888
ba,df,1718088457,457951
ba,df,1718088457,383228
ba,df,1718088755,3000
ba,df,1718088755,47064
ba,df,1718088755,365328
ba,df,1718088756,478795
ba,df,1718088756,408609
ba,df,1718088756,398706
ba,df,1718088756,435883
ba,df,1718088756,425520
ba,df,1718088756,316792
ba,df,1718088756,394141
ba,df,1718088757,416543
ba,df,1718088757,457324
ba,df,1718088757,372376
ba,df,1718088757,411873
ba,df,1718088757,394641
ba,df,1718089055,3000
ba,df,1718089055,49437
ba,df,1718089055,400519
ba,df,1718089056,348403
ba,df,1718089056,385663
ba,df,1718089056,314056
ba,df,1718089056,318306
ba,df,1718089056,368869
ba,df,1718089056,358264
ba,df,1718089057,333678
ba,df,1718089057,350868
ba,df,1718089057,384075
ba,df,1718089057,415470
ba,df,1718089057,391130
ba,df,1718089057,404252
ba,df,1718089355,3000
ba,df,1718089355,49312
ba,df,1718089355,313614
ba,df,1718089356,379936
ba,df,1718089356,330355
ba,df,1718089356,393069
ba,df,1718089356,373969
ba,df,1718089356,378073
ba,df,1718089356,392925
ba,df,1718089357,366455
ba,df,1718089357,373439
ba,df,1718089357,419361
ba,df,1718089357,414071
ba,df,1718089357,444783
ba,df,1718089357,409913
ba,df,1718089655,3000
ba,df,1718089655,49720
ba,df,1718089656,293985
ba,df,1718089656,368002
ba,df,1718089656,309139
ba,df,1718089656,380556
ba,df,1718089656,348247
ba,df,1718089656,347788
ba,df,1718089657,393375
ba,df,1718089657,359234
ba,df,1718089657,410233
ba,df,1718089657,386356
ba,df,1718089657,403917
ba,df,1718089657,381469
ba,df,1718089657,343210
ba,es,1717718645,3000
ba,es,1717718646,68557
ba,es,1717718646,336461
ba,es,1717718646,292904
ba,es,1717718646,341227
ba,es,1717718646,349827
ba,es,1717718646,358019
ba,es,1717718647,444493
ba,es,1717718647,352021
ba,es,1717718647,412859
ba,es,1717718647,340523
ba,es,1717718647,355376
ba,es,1717718647,344037
ba,es,1717718648,338659
ba,es,1717718648,389159
ba,es,1717718945,3000
ba,es,1717718946,70677
ba,es,1717718946,343184
ba,es,1717718946,291908
ba,es,1717718946,372489
ba,es,1717718946,360118
ba,es,1717718946,340728
ba,es,1717718947,432719
ba,es,1717718947,418242
ba,es,1717718947,416508
ba,es,1717718947,376081
ba,es,1717718947,373703
ba,es,1717718947,388043
ba,es,1717718948,359348
ba,es,1717718948,450910
ba,es,1717719246,3000
ba,es,1717719246,44148
ba,es,1717719246,376945
ba,es,1717719246,306372
ba,es,1717719246,358266
ba,es,1717719246,344872
ba,es,1717719246,407370
ba,es,1717719247,458491
ba,es,1717719247,394763
ba,es,1717719247,388299
ba,es,1717719247,376393
ba,es,1717719247,447879
ba,es,1717719247,435401
ba,es,1717719248,307520
ba,es,1717719248,293364
ba,es,1717719546,3000
ba,es,1717719546,22129
ba,es,1717719546,139282
ba,es,1717719547,161080
ba,es,1717719547,146921
ba,es,1717719548,131833
ba,es,1717719548,147031
ba,es,1717719548,163924
ba,es,1717719549,150779
ba,es,1717719549,174566
ba,es,1717719549,178198
ba,es,1717719550,195854
ba,es,1717719550,179010
ba,es,1717719550,221591
ba,es,1717719551,239364
ba,es,1717719846,3000
ba,es,1717719846,49542
ba,es,1717719846,263628
ba,es,1717719846,411949
ba,es,1717719846,422691
ba,es,1717719846,300010
ba,es,1717719847,343852
ba,es,1717719847,346752
ba,es,1717719847,359448
ba,es,1717719847,321029
ba,es,1717719847,400597
ba,es,1717719847,329034
ba,es,1717719848,415401
ba,es,1717719848,386907
ba,es,1717719848,370519
ba,es,1717720146,3000
ba,es,1717720146,58291
ba,es,1717720146,264110
ba,es,1717720146,403922
ba,es,1717720146,425026
ba,es,1717720146,400076
ba,es,1717720147,311276
ba,es,1717720147,350272
ba,es,1717720147,349913
ba,es,1717720147,376884
ba,es,1717720147,407760
ba,es,1717720147,292297
ba,es,1717720148,366406
ba,es,1717720148,372854
ba,es,1717720148,349542
ba,es,1717720446,3000
ba,es,1717720446,60440
ba,es,1717720446,271142
ba,es,1717720446,318884
ba,es,1717720446,387356
ba,es,1717720446,429320
ba,es,1717720447,372493
ba,es,1717720447,383774
ba,es,1717720447,472762
ba,es,1717720447,403492
ba,es,1717720447,526964
ba,es,1717720447,447630
ba,es,1717720447,438231
ba,es,1717720447,479554
ba,es,1717720448,470504
ba,es,1717720746,3000
ba,es,1717720746,54190
ba,es,1717720746,323524
ba,es,1717720746,409223
ba,es,1717720746,360221
ba,es,1717720746,413412
ba,es,1717720747,321205
ba,es,1717720747,382834
ba,es,1717720747,311751
ba,es,1717720747,385292
ba,es,1717720747,463124
ba,es,1717720747,400271
ba,es,1717720747,413102
ba,es,1717720748,545721
ba,es,1717720748,440182
ba,es,1717721046,3000
ba,es,1717721046,59638
ba,es,1717721046,325417
ba,es,1717721046,370114
ba,es,1717721046,365368
ba,es,1717721046,412586
