client,server,timestamp,rtt
ba,es,1717792523,30.65
ba,es,1717792736,30.880000000000003
ba,es,1717793148,30.459999999999997
ba,es,1717793386,30.619999999999997
ba,es,1717793848,29.900000000000006
ba,es,1717793998,30.669999999999998
ba,es,1717794603,30.440000000000005
ba,es,1717794978,30.540000000000003
ba,es,1717795299,30.310000000000002
ba,es,1717795598,30.369999999999997
ba,es,1717795872,30.579999999999995
ba,es,1717796184,30.35
ba,es,1717796536,30.889999999999997
ba,es,1717796706,30.55
ba,es,1717797169,30.54
ba,es,1717797415,30.43
ba,es,1717797741,30.459999999999997
ba,es,1717797879,30.419999999999998
ba,es,1717798568,30.35
ba,es,1717798888,30.48
ba,es,1717799073,30.540000000000003
ba,es,1717799451,30.689999999999998
ba,es,1717799698,30.21
ba,es,1717800129,30.679999999999996
ba,es,1717800431,30.8
ba,es,1717800680,30.040000000000003
ba,es,1717800933,30.27
ba,es,1717801276,30.409999999999997
ba,es,1717801482,30.919999999999998
ba,es,1717801930,30.580000000000005
ba,es,1717802008,30.619999999999997
ba,es,1717802556,30.310000000000002
ba,es,1717802640,30.630000000000003
ba,es,1717803168,30.359999999999996
ba,es,1717803208,30.57
ba,es,1717803623,30.579999999999995
ba,es,1717803966,30.330000000000002
ba,es,1717804173,30.45
ba,es,1717804684,30.690000000000005
ba,es,1717804860,30.470000000000006
ba,es,1717805163,30.49
ba,es,1717805386,29.97
ba,es,1717805701,30.420000000000005
ba,es,1717805959,30.820000000000004
ba,es,1717806391,30.26
ba,es,1717806708,30.619999999999997
ba,es,1717806974,30.689999999999998
ba,es,1717807362,30.6
ba,es,1717807589,30.720000000000006
ba,es,1717807760,30.26
ba,es,1717808425,30.4
ba,es,1717808748,31.009999999999998
ba,es,1717808968,30.889999999999997
ba,es,1717809369,30.28
ba,es,1717809572,30.610000000000003
ba,es,1717810070,30.410000000000004
ba,es,1717810321,30.23
ba,es,1717810581,33.22
ba,es,1717810946,30.660000000000004
ba,es,1717811041,30.740000000000002
ba,es,1717811388,30.320000000000004
ba,es,1717811836,30.5
ba,es,1717811918,30.339999999999996
ba,es,1717812454,30.360000000000003
ba,es,1717812506,30.35
ba,es,1717813266,30.27
ba,es,1717813582,30.5
ba,es,1717813780,30.009999999999998
ba,es,1717814047,30.609999999999996
ba,es,1717814470,32.42
ba,es,1717814781,33.54
ba,es,1717814973,32.10000000000001
ba,es,1717815468,32.09
ba,es,1717815569,32.120000000000005
ba,es,1717816064,33.07000000000001
ba,es,1717816132,32.10000000000001
ba,es,1717816485,32.08
ba,es,1717816918,32.10000000000001
ba,es,1717817238,32.08
ba,es,1717817311,32.13
ba,es,1717817813,32.120000000000005
ba,es,1717817913,32.06
ba,es,1717818436,32.1
ba,es,1717818542,32.28
ba,es,1717818979,32.260000000000005
ba,es,1717819294,32.13
ba,es,1717819870,34.559999999999995
ba,es,1717820243,32.03
ba,es,1717820416,32.209999999999994
ba,es,1717820711,32.129999999999995
ba,es,1717821136,32.15
ba,es,1717821422,32.1
ba,es,1717821718,32.12
ba,es,1717822002,32.08
ba,es,1717822119,32.11
ba,es,1717822632,32.08
ba,es,1717822967,32.11
ba,es,1717823076,32.10000000000001
ba,es,1717823527,34.720000000000006
ba,es,1717823684,32.09
ba,es,1717823951,32.09
ba,es,1717824277,32.07000000000001
ba,es,1717824677,32.4
ba,es,1717824985,32.220000000000006
ba,es,1717825326,32.330000000000005
ba,es,1717825501,35.1
ba,es,1717825905,32.120000000000005
ba,es,1717826202,32.089999999999996
ba,es,1717826424,32.11
ba,es,1717826786,32.08
ba,es,1717827359,32.09
ba,es,1717827687,32.050000000000004
ba,es,1717827982,32.13
ba,es,1717828342,32.14
ba,es,1717828432,32.10000000000001
ba,es,1717828903,32.07000000000001
ba,es,1717829126,32.09
ba,es,1717829733,32.1
ba,es,1717830029,32.07000000000001
ba,es,1717830248,32.10000000000001
ba,es,1717831066,32.07000000000001
ba,es,1717831130,32.08
ba,es,1717831449,32.11
ba,es,1717831837,32.11
ba,es,1717832260,32.11
ba,es,1717832366,32.11
ba,es,1717832880,32.09
ba,es,1717833091,32.08
ba,es,1717833583,32.11
ba,es,1717834672,32.120000000000005
ba,es,1717834884,32.06
ba,es,1717835059,32.07
ba,es,1717835835,32.39
ba,es,1717836039,32.09
ba,es,1717836381,32.17
ba,es,1717836696,32.11
ba,es,1717837045,32.10000000000001
ba,es,1717837283,32.14
ba,es,1717837590,32.92999999999999
ba,es,1717837776,32.120000000000005
ba,es,1717838221,32.10000000000001
ba,es,1717838532,32.11
ba,es,1717838612,32.09
ba,es,1717838998,32.21
ba,es,1717839227,32.11
ba,es,1717839678,32.43
ba,es,1717840024,32.13000000000001
ba,es,1717840334,32.18000000000001
ba,es,1717840661,32.120000000000005
ba,es,1717840953,32.08
ba,es,1717841257,32.16
ba,es,1717841397,32.10000000000001
ba,es,1717841750,32.32
ba,es,1717841984,32.06
ba,es,1717842452,32.150000000000006
ba,es,1717842532,32.13000000000001
ba,es,1717843010,32.2
ba,es,1717843311,32.17
ba,es,1717843659,32.08
ba,es,1717843916,32.09
ba,es,1717844208,32.1
ba,es,1717844493,32.10000000000001
ba,es,1717844647,32.31
ba,es,1717845031,32.10000000000001
ba,es,1717845219,32.07000000000001
ba,es,1717845735,32.04
ba,es,1717845924,32.09
ba,es,1717846177,32.12
ba,es,1717846565,32.08
ba,es,1717846843,32.25
ba,es,1717847270,30.630000000000006
ba,es,1717847557,24.81
ba,es,1717847796,24.73
ba,es,1717848072,32.28
ba,es,1717848282,24.8
ba,es,1717848516,24.73
ba,es,1717848899,24.859999999999996
ba,es,1717849239,24.619999999999997
ba,es,1717849586,37.37
ba,es,1717849874,37.84
ba,es,1717850178,37.68
ba,es,1717850549,37.32000000000001
ba,es,1717850844,37.3
ba,es,1717851010,37.51
ba,es,1717851458,37.46999999999999
ba,es,1717851677,38.08
ba,es,1717852065,37.300000000000004
ba,es,1717852109,37.36
ba,es,1717852671,37.370000000000005
ba,es,1717852872,37.60000000000001
ba,es,1717853135,37.510000000000005
ba,es,1717853483,37.47
ba,es,1717854174,37.49999999999999
ba,es,1717854320,37.4
ba,es,1717854706,37.45
ba,es,1717854836,37.410000000000004
ba,es,1717855274,37.39
ba,es,1717855551,37.5
ba,es,1717855872,37.65
ba,es,1717856158,37.44
ba,es,1717856816,12.450000000000001
ba,es,1717857113,12.420000000000002
ba,es,1717857222,12.45
ba,es,1717857563,12.440000000000001
ba,es,1717857838,12.63
ba,es,1717858260,12.430000000000001
ba,es,1717858908,12.47
ba,es,1717859168,12.470000000000002
ba,es,1717859433,12.46
ba,es,1717859712,13.420000000000002
ba,es,1717860039,12.450000000000001
ba,es,1717860338,12.5
ba,es,1717860695,12.440000000000001
ba,es,1717860995,12.440000000000001
ba,es,1717861230,12.459999999999999
ba,es,1717861577,12.58
ba,es,1717861712,12.48
ba,es,1717862050,12.45
ba,es,1717862508,12.459999999999999
ba,es,1717862607,12.430000000000001
ba,es,1717863030,12.430000000000001
ba,es,1717863282,12.42
ba,es,1717863724,12.46
ba,es,1717864016,12.430000000000001
ba,es,1717864111,12.49
ba,es,1717864637,12.629999999999999
ba,es,1717864931,12.48
ba,es,1717865275,12.440000000000001
ba,es,1717865471,12.75
ba,es,1717865769,12.540000000000001
ba,es,1717865989,12.470000000000002
ba,es,1717866447,12.440000000000001
ba,es,1717866738,12.790000000000001
ba,es,1717867047,12.48
ba,es,1717867499,12.46
ba,es,1717867903,12.430000000000001
ba,es,1717868177,13.059999999999999
ba,es,1717868419,12.570000000000002
ba,es,1717868657,12.46
ba,es,1717869141,16.740000000000002
ba,es,1717869309,12.450000000000001
ba,es,1717869766,12.48
ba,es,1717869808,12.47
ba,es,1717870173,12.400000000000002
ba,es,1717870601,32.67
ba,es,1717870770,12.71
ba,es,1717871102,12.46
ba,es,1717871559,12.440000000000001
ba,es,1717871619,12.450000000000001
ba,es,1717871911,12.400000000000002
ba,es,1717872255,12.49
ba,es,1717872525,12.440000000000001
ba,es,1717873041,12.540000000000001
ba,es,1717873186,12.440000000000001
ba,es,1717873552,12.43
ba,es,1717873858,12.42
ba,es,1717874080,12.430000000000001
ba,es,1717874409,12.450000000000001
ba,es,1717874859,12.459999999999999
ba,es,1717874985,12.46
ba,es,1717875389,12.47
ba,es,1717875654,12.39
ba,es,1717875849,12.440000000000001
ba,es,1717876176,12.41
ba,es,1717876646,12.46
ba,es,1717876820,12.52
ba,es,1717877222,12.470000000000002
ba,es,1717877530,12.559999999999999
ba,es,1717877843,12.56
ba,es,1717878129,12.63
ba,es,1717878342,12.56
ba,es,1717878607,12.440000000000001
ba,es,1717878946,22.889999999999997
ba,es,1717879171,12.430000000000001
ba,es,1717879573,12.78
ba,es,1717879855,12.47
ba,es,1717880154,12.450000000000001
ba,es,1717880706,12.41
ba,es,1717880922,12.440000000000001
ba,es,1717881276,13.0
ba,es,1717881716,12.47
ba,es,1717882066,12.440000000000001
ba,es,1717882233,14.239999999999998
ba,es,1717882511,12.610000000000001
ba,es,1717882845,15.23
ba,es,1717883066,12.400000000000002
ba,es,1717883350,12.440000000000001
ba,es,1717883788,12.47
ba,es,1717884045,12.53
ba,es,1717884327,12.64
ba,es,1717884708,12.400000000000002
ba,es,1717884862,12.48
ba,es,1717885260,12.470000000000002
ba,es,1717885573,12.650000000000002
ba,es,1717885764,12.49
ba,es,1717886197,12.48
ba,es,1717886315,12.440000000000001
ba,es,1717886661,12.430000000000001
ba,es,1717886919,12.530000000000001
ba,es,1717887211,12.41
ba,es,1717887651,12.809999999999999
ba,es,1717888062,12.42
ba,es,1717888232,12.440000000000001
ba,es,1717888466,12.430000000000001
ba,es,1717888960,12.400000000000002
ba,es,1717889204,12.469999999999999
ba,es,1717889329,12.42
ba,es,1717889703,12.48
ba,es,1717890079,12.700000000000001
ba,es,1717890326,12.459999999999999
ba,es,1717890636,12.450000000000001
ba,es,1717891016,12.450000000000001
ba,es,1717891280,12.559999999999999
ba,es,1717891558,12.450000000000001
ba,es,1717891853,12.51
ba,es,1717892038,12.7
ba,es,1717892404,12.49
ba,es,1717892725,12.48
ba,es,1717892914,12.49
ba,es,1717893587,12.4
ba,es,1717894030,12.49
ba,es,1717894407,12.510000000000002
ba,es,1717894971,12.48
ba,es,1717895244,12.49
ba,es,1717895496,12.470000000000002
ba,es,1717895666,12.450000000000001
ba,es,1717896118,12.470000000000002
ba,es,1717896224,12.420000000000002
ba,es,1717896628,12.5
ba,es,1717897044,12.45
ba,es,1717897350,12.400000000000002
ba,es,1717897457,12.520000000000001
ba,es,1717897818,12.559999999999999
ba,es,1717898274,12.52
ba,es,1717898572,12.48
ba,es,1717899042,12.629999999999999
ba,es,1717899262,12.46
ba,es,1717899613,12.67
ba,es,1717900286,12.45
ba,es,1717900480,12.440000000000001
ba,es,1717900964,12.46
ba,es,1717901170,12.67
ba,es,1717901542,12.45
ba,es,1717901743,12.440000000000001
ba,es,1717902019,12.49
ba,es,1717902292,12.48
ba,es,1717902722,12.53
ba,es,1717902893,12.440000000000001
ba,es,1717903163,12.450000000000001
ba,es,1717903416,12.42
ba,es,1717904123,12.530000000000001
ba,es,1717904815,12.52
ba,es,1717904974,12.47
ba,es,1717905283,12.52
ba,es,1717905553,12.49
ba,es,1717905847,12.499999999999998
ba,es,1717906275,12.8
ba,es,1717906664,12.5
ba,es,1717906769,12.430000000000001
ba,es,1717907259,12.610000000000001
ba,es,1717907424,12.48
ba,es,1717907780,12.560000000000002
ba,es,1717908139,12.479999999999999
ba,es,1717908221,12.51
ba,es,1717908771,12.5
ba,es,1717909024,12.470000000000002
ba,es,1717909342,12.47
ba,es,1717909513,12.48
ba,es,1717909837,12.470000000000002
ba,es,1717910192,12.5
ba,es,1717910403,12.48
ba,es,1717910664,12.470000000000002
ba,es,1717910966,12.49
ba,es,1717911426,12.440000000000001
ba,es,1717911787,12.430000000000001
ba,es,1717911907,12.450000000000001
ba,es,1717912163,12.470000000000002
ba,es,1717912623,12.52
ba,es,1717912881,12.48
ba,es,1717913013,12.5
ba,es,1717913350,23.990000000000002
ba,es,1717913834,12.5
ba,es,1717914130,12.470000000000002
ba,es,1717914353,12.5
ba,es,1717914660,12.49
ba,es,1717914937,12.539999999999997
ba,es,1717915484,12.54
ba,es,1717915768,15.0
ba,es,1717916138,12.63
ba,es,1717916407,12.470000000000002
ba,es,1717916835,12.420000000000002
ba,es,1717917059,12.450000000000001
ba,es,1717917282,12.5
ba,es,1717917721,12.48
ba,es,1717917928,12.5
ba,es,1717918306,12.49
ba,es,1717918588,12.459999999999999
ba,es,1717918875,12.889999999999997
ba,es,1717919083,12.5
ba,es,1717919586,12.49
ba,es,1717919689,16.4
ba,es,1717919970,12.49
ba,es,1717920305,12.41
ba,es,1717921162,12.470000000000002
ba,es,1717921838,12.66
ba,es,1717922854,69.57
ba,es,1717923073,12.709999999999999
ba,es,1717923303,12.430000000000001
ba,es,1717923745,12.420000000000002
ba,es,1717923896,12.48
ba,es,1717924150,12.49
ba,es,1717924662,12.48
ba,es,1717924738,12.9
ba,es,1717925042,12.690000000000001
ba,es,1717925412,12.55
ba,es,1717925777,12.989999999999998
ba,es,1717926102,12.47
ba,es,1717926299,12.459999999999999
ba,es,1717926668,12.469999999999999
ba,es,1717927127,12.530000000000001
ba,es,1717927517,12.59
ba,es,1717927806,12.49
ba,es,1717928111,12.459999999999999
ba,es,1717928443,12.520000000000001
ba,es,1717928647,12.7
ba,es,1717928957,12.48
ba,es,1717929258,12.5
ba,es,1717929743,12.459999999999999
ba,es,1717929949,12.54
ba,es,1717930170,12.48
ba,es,1717930523,12.500000000000002
ba,es,1717930722,12.49
ba,es,1717931270,12.42
ba,es,1717931508,12.670000000000002
ba,es,1717931660,12.46
ba,es,1717932160,12.47
ba,es,1717932247,12.6
ba,es,1717932601,12.450000000000001
ba,es,1717932913,12.629999999999999
ba,es,1717933151,12.46
ba,es,1717933671,12.48
ba,es,1717933761,12.450000000000001
ba,es,1717934269,12.459999999999999
ba,es,1717934343,12.59
ba,es,1717934787,12.530000000000001
ba,es,1717935281,12.440000000000001
ba,es,1717936025,12.48
ba,es,1717936328,12.41
ba,es,1717936672,12.459999999999999
ba,es,1717936838,12.39
ba,es,1717937570,12.470000000000002
ba,es,1717937813,12.51
ba,es,1717938078,12.620000000000001
ba,es,1717938374,12.559999999999999
ba,es,1717938706,12.470000000000002
ba,es,1717939050,12.47
ba,es,1717939245,12.7
ba,es,1717939505,12.469999999999999
ba,es,1717939930,12.489999999999998
ba,es,1717940191,12.440000000000001
ba,es,1717940429,15.0
ba,es,1717940789,12.440000000000001
ba,es,1717941137,12.650000000000002
ba,es,1717941208,12.42
ba,es,1717942009,12.46
ba,es,1717942206,12.440000000000001
ba,es,1717942588,12.75
ba,es,1717942871,12.51
ba,es,1717943133,12.430000000000001
ba,es,1717943484,12.520000000000001
ba,es,1717943805,12.47
ba,es,1717944104,12.5
ba,es,1717944448,12.430000000000001
ba,es,1717944597,12.430000000000001
ba,es,1717944975,12.65
ba,es,1717945387,12.440000000000001
ba,es,1717945547,12.62
ba,es,1717945838,12.46
ba,es,1717946023,12.42
ba,es,1717946377,67.92
ba,es,1717946676,12.48
ba,es,1717947076,12.750000000000002
ba,es,1717947632,12.430000000000001
ba,es,1717947942,12.600000000000001
ba,es,1717948357,12.470000000000002
ba,es,1717948654,12.45
ba,es,1717948822,12.6
ba,es,1717949050,12.46
ba,es,1717949355,12.41
ba,es,1717949739,12.59
ba,es,1717949969,12.42
ba,es,1717950402,12.460000000000003
ba,es,1717950574,69.63000000000001
ba,es,1717950943,69.87
ba,es,1717951255,12.400000000000002
ba,es,1717951517,12.540000000000001
ba,es,1717951946,12.48
ba,es,1717952386,12.430000000000001
ba,es,1717952803,12.470000000000002
ba,es,1717953102,12.47
ba,es,1717953294,12.440000000000001
ba,es,1717953720,12.48
ba,es,1717953836,12.540000000000001
ba,es,1717954280,12.6
ba,es,1717954506,12.440000000000001
ba,es,1717954873,12.66
ba,es,1717955055,12.420000000000002
ba,es,1717955481,12.830000000000002
ba,es,1717955687,12.440000000000001
ba,es,1717956139,12.59
ba,es,1717956399,12.49
ba,es,1717956613,12.52
ba,es,1717956813,12.45
ba,es,1717957577,12.89
ba,es,1717957887,12.430000000000001
ba,es,1717958275,12.400000000000002
ba,es,1717958318,12.47
ba,es,1717958607,12.5
ba,es,1717959134,12.540000000000001
ba,es,1717959255,12.47
ba,es,1717959505,12.5
ba,es,1717959905,12.49
ba,es,1717960173,12.540000000000001
ba,es,1717960585,12.459999999999999
ba,es,1717960736,12.55
ba,es,1717961059,12.53
ba,es,1717961439,12.57
ba,es,1717961852,12.430000000000001
ba,es,1717962153,12.41
ba,es,1717962560,12.459999999999999
ba,es,1717962844,12.629999999999999
ba,es,1717963215,12.680000000000001
ba,es,1717963499,12.5
ba,es,1717963902,12.48
ba,es,1717964210,12.52
ba,es,1717964361,12.440000000000001
ba,es,1717964726,12.48
ba,es,1717964947,12.65
ba,es,1717965328,12.470000000000002
ba,es,1717965584,12.430000000000001
ba,es,1717965986,12.47
ba,es,1717966335,12.77
ba,es,1717966475,12.440000000000001
ba,es,1717966957,12.440000000000001
ba,es,1717967121,12.48
ba,es,1717967533,12.400000000000002
ba,es,1717967675,12.440000000000001
ba,es,1717968058,12.41
ba,es,1717968681,12.57
ba,es,1717968905,12.41
ba,es,1717969141,12.629999999999999
ba,es,1717969940,12.489999999999998
ba,es,1717970045,12.67
ba,es,1717970460,12.47
ba,es,1717970729,12.46
ba,es,1717970973,12.46
ba,es,1717971336,12.91
ba,es,1717971547,12.680000000000001
ba,es,1717972038,12.440000000000001
ba,es,1717972147,12.670000000000002
ba,es,1717972424,12.52
ba,es,1717972933,12.629999999999999
ba,es,1717973149,56.29
ba,es,1717973327,69.57
ba,es,1717973802,12.45
ba,es,1717974068,12.46
ba,es,1717974313,12.510000000000002
ba,es,1717974523,12.470000000000002
ba,es,1717974862,12.46
ba,es,1717975151,12.49
ba,es,1717975540,12.560000000000002
ba,es,1717975930,14.319999999999999
ba,es,1717976157,12.52
ba,es,1717976353,12.459999999999999
ba,es,1717976691,12.42
ba,es,1717977087,12.46
ba,es,1717977421,12.420000000000002
ba,es,1717977621,12.540000000000001
ba,es,1717978009,12.500000000000002
ba,es,1717978138,12.91
ba,es,1717978651,12.42
ba,es,1717979375,12.559999999999999
ba,es,1717979643,13.01
ba,es,1717980064,12.45
ba,es,1717980700,12.7
ba,es,1717980999,12.48
ba,es,1717981154,12.670000000000002
ba,es,1717981552,12.63
ba,es,1717981878,12.77
ba,es,1717982199,12.48
ba,es,1717982429,12.48
ba,es,1717982841,12.46
ba,es,1717983168,12.46
ba,es,1717983347,12.72
ba,es,1717983717,12.46
ba,es,1717983810,12.440000000000001
ba,es,1717984190,12.450000000000001
ba,es,1717984496,12.470000000000002
ba,es,1717984806,162.9
ba,es,1717985216,12.420000000000002
ba,es,1717985436,12.450000000000001
ba,es,1717985611,12.459999999999999
ba,es,1717986114,12.49
ba,es,1717986282,12.45
ba,es,1717986619,16.509999999999998
ba,es,1717986861,12.46
ba,es,1717987202,12.459999999999999
ba,es,1717987552,12.45
ba,es,1717987789,12.489999999999998
ba,es,1717988044,12.809999999999999
ba,es,1717988487,12.45
ba,es,1717988836,12.939999999999998
ba,es,1717989107,12.450000000000001
ba,es,1717989472,12.459999999999999
ba,es,1717989641,12.5
ba,es,1717989913,12.51
ba,es,1717990296,12.47
ba,es,1717990514,15.37
ba,es,1717990749,12.47
ba,es,1717991156,12.450000000000001
ba,es,1717991448,12.450000000000001
ba,es,1717991823,12.48
ba,es,1717992027,12.440000000000001
ba,es,1717992285,12.46
ba,es,1717992767,12.5
ba,es,1717992909,12.53
ba,es,1717993351,12.450000000000001
ba,es,1717993588,12.459999999999999
ba,es,1717993909,12.86
ba,es,1717994213,12.45
ba,es,1717994585,12.410000000000002
ba,es,1717994830,12.48
ba,es,1717995104,12.5
ba,es,1717995289,12.48
ba,es,1717995574,12.470000000000002
ba,es,1717996055,12.48
ba,es,1717996236,12.470000000000002
ba,es,1717996552,12.49
ba,es,1717996711,12.46
ba,es,1717997233,12.459999999999999
ba,es,1717997427,12.49
ba,es,1717997871,12.450000000000001
ba,es,1717998150,12.42
ba,es,1717998226,12.48
ba,es,1717998933,12.47
ba,es,1717999124,12.48
ba,es,1717999556,12.440000000000001
ba,es,1717999781,12.440000000000001
ba,es,1718000113,12.71
ba,es,1718000504,12.53
ba,es,1718000752,12.51
ba,es,1718001058,12.49
ba,es,1718001340,12.690000000000001
ba,es,1718001666,12.52
ba,es,1718001833,12.64
ba,es,1718002299,12.5
ba,es,1718002447,12.91
ba,es,1718002974,12.470000000000002
ba,es,1718003096,12.470000000000002
ba,es,1718003508,12.430000000000001
ba,es,1718003853,12.459999999999999
ba,es,1718004120,12.470000000000002
ba,es,1718004276,12.48
ba,es,1718004517,12.500000000000002
ba,es,1718005036,12.61
ba,es,1718005204,16.220000000000002
ba,es,1718005559,12.49
ba,es,1718005741,12.650000000000002
ba,es,1718006265,12.440000000000001
ba,es,1718006473,12.9
ba,es,1718006718,12.639999999999999
ba,es,1718007025,12.47
ba,es,1718007293,12.459999999999999
ba,es,1718007603,12.48
ba,es,1718009166,12.64
ba,es,1718010025,12.5
ba,es,1718010224,12.49
ba,es,1718010750,12.41
ba,es,1718010931,12.41
ba,es,1718011283,12.460000000000003
ba,es,1718011485,12.430000000000001
ba,es,1718011808,12.420000000000002
ba,es,1718012060,12.56
ba,es,1718012492,12.440000000000001
ba,es,1718012652,12.6
ba,es,1718013086,12.43
ba,es,1718013317,12.42
ba,es,1718013662,12.41
ba,es,1718014072,33.02
ba,es,1718014300,12.39
ba,es,1718014537,12.400000000000002
ba,es,1718014881,12.389999999999999
ba,es,1718015234,12.379999999999999
ba,es,1718015352,12.370000000000001
ba,es,1718015802,12.500000000000002
ba,es,1718016150,12.360000000000003
ba,es,1718016434,12.379999999999999
ba,es,1718016541,12.530000000000001
ba,es,1718016892,12.379999999999999
ba,es,1718017447,13.760000000000002
ba,es,1718017964,12.37
ba,es,1718018176,12.64
ba,es,1718018476,12.75
ba,es,1718018807,12.45
ba,es,1718019140,12.500000000000002
ba,es,1718019289,12.35
ba,es,1718019586,12.36
ba,es,1718019962,12.379999999999999
ba,es,1718020255,12.47
ba,es,1718020646,12.430000000000001
ba,es,1718020853,12.33
ba,es,1718021252,12.37
ba,es,1718021586,12.32
ba,es,1718021687,12.35
ba,es,1718022082,12.42
ba,es,1718022303,12.41
ba,es,1718022685,12.45
ba,es,1718022997,12.379999999999999
ba,es,1718023280,12.48
ba,es,1718023628,12.52
ba,es,1718023900,12.34
ba,es,1718024237,12.48
ba,es,1718024538,12.5
ba,es,1718025013,12.4
ba,es,1718025466,12.35
ba,es,1718025619,12.41
ba,es,1718026052,12.360000000000001
ba,es,1718026118,12.36
ba,es,1718026462,12.33
ba,es,1718026831,12.360000000000003
ba,es,1718027165,12.370000000000001
ba,es,1718027563,22.580000000000002
ba,es,1718027625,22.53
ba,es,1718028187,22.54
ba,es,1718028456,12.53
ba,es,1718028590,12.34
ba,es,1718028999,12.41
ba,es,1718029203,12.41
ba,es,1718029686,12.340000000000002
ba,es,1718029740,12.59
ba,es,1718030141,12.379999999999999
ba,es,1718030523,12.39
ba,es,1718030620,12.42
ba,es,1718031101,12.41
ba,es,1718031347,12.69
ba,es,1718031694,12.38
ba,es,1718032024,12.34
ba,es,1718032168,12.34
ba,es,1718032644,12.35
ba,es,1718032773,13.0
ba,es,1718033017,12.450000000000001
ba,es,1718033555,12.44
ba,es,1718033625,12.37
ba,es,1718033913,12.370000000000001
ba,es,1718034453,12.46
ba,es,1718034644,12.44
ba,es,1718035037,35.04
ba,es,1718035110,12.370000000000001
ba,es,1718035552,12.360000000000001
ba,es,1718035873,12.45
ba,es,1718036089,12.37
ba,es,1718036334,12.37
ba,es,1718036672,12.36
ba,es,1718037160,13.99
ba,es,1718037452,12.370000000000001
ba,es,1718037562,12.34
ba,es,1718037876,12.370000000000001
ba,es,1718038332,12.360000000000001
ba,es,1718038651,12.320000000000002
ba,es,1718038817,12.41
ba,es,1718039126,12.34
ba,es,1718039588,12.330000000000002
ba,es,1718039792,12.36
ba,es,1718040131,12.360000000000003
ba,es,1718040561,12.360000000000003
ba,es,1718040952,12.39
ba,es,1718041124,12.34
ba,es,1718041458,12.37
ba,es,1718041802,12.33
ba,es,1718042045,12.459999999999999
ba,es,1718042436,12.379999999999999
ba,es,1718042642,12.53
ba,es,1718042971,12.37
ba,es,1718043420,12.37
ba,es,1718043595,12.32
ba,es,1718044040,12.38
ba,es,1718044363,12.389999999999999
ba,es,1718044415,12.37
ba,es,1718044797,12.32
ba,es,1718045135,12.370000000000001
ba,es,1718045325,12.350000000000001
ba,es,1718045647,12.6
ba,es,1718045944,12.6
ba,es,1718046382,12.500000000000004
ba,es,1718046877,12.4
ba,es,1718047303,12.37
ba,es,1718047554,12.55
ba,es,1718047721,12.34
ba,es,1718048234,12.59
ba,es,1718048381,12.36
ba,es,1718048677,12.379999999999999
ba,es,1718049030,12.379999999999999
ba,es,1718049261,12.36
ba,es,1718049638,12.48
ba,es,1718049932,12.540000000000001
ba,es,1718050289,12.350000000000001
ba,es,1718050568,12.400000000000002
ba,es,1718050890,12.38
ba,es,1718051021,12.37
ba,es,1718051536,12.36
ba,es,1718051640,23.580000000000002
ba,es,1718052187,12.42
ba,es,1718052448,18.82
ba,es,1718052732,12.4
ba,es,1718052860,12.37
ba,es,1718053107,12.370000000000001
ba,es,1718053586,12.36
ba,es,1718053766,12.350000000000001
ba,es,1718054213,12.400000000000002
ba,es,1718054341,12.520000000000001
ba,es,1718054707,12.36
ba,es,1718055143,12.389999999999999
ba,es,1718055289,12.379999999999999
ba,es,1718055764,12.379999999999999
ba,es,1718055872,12.379999999999999
ba,es,1718056145,12.780000000000001
ba,es,1718056560,12.379999999999999
ba,es,1718056719,12.819999999999999
ba,es,1718057134,12.41
ba,es,1718057552,12.37
ba,es,1718057725,12.41
ba,es,1718058042,12.67
ba,es,1718058636,12.39
ba,es,1718058876,12.45
ba,es,1718059201,12.42
ba,es,1718059506,12.410000000000002
ba,es,1718059973,12.389999999999999
ba,es,1718060566,12.430000000000001
ba,es,1718060606,12.400000000000002
ba,es,1718060962,12.4
ba,es,1718061217,12.41
ba,es,1718061727,12.400000000000002
ba,es,1718062086,12.400000000000002
ba,es,1718062500,12.430000000000001
ba,es,1718062839,12.430000000000001
ba,es,1718063214,12.49
ba,es,1718063527,12.410000000000002
ba,es,1718063871,12.39
ba,es,1718064422,12.440000000000001
ba,es,1718064651,12.6
ba,es,1718064935,12.440000000000001
ba,es,1718065363,12.39
ba,es,1718065502,12.39
ba,es,1718065787,12.430000000000001
ba,es,1718066020,12.43
ba,es,1718066531,12.809999999999999
ba,es,1718066649,12.4
ba,es,1718067068,12.580000000000002
ba,es,1718067348,12.680000000000001
ba,es,1718067516,12.410000000000002
ba,es,1718067915,12.510000000000002
ba,es,1718068230,12.49
ba,es,1718068525,12.45
ba,es,1718068987,12.37
ba,es,1718069205,12.6
ba,es,1718069354,12.42
ba,es,1718069794,12.410000000000002
ba,es,1718070069,12.52
ba,es,1718070288,12.5
ba,es,1718070724,12.45
ba,es,1718071025,12.41
ba,es,1718071386,12.430000000000001
ba,es,1718071637,12.489999999999998
ba,es,1718071714,12.48
ba,es,1718072138,12.450000000000001
ba,es,1718072451,12.440000000000001
ba,es,1718072618,12.49
ba,es,1718073043,12.499999999999998
ba,es,1718073360,12.440000000000001
ba,es,1718073619,12.46
ba,es,1718073819,12.74
ba,es,1718074292,12.530000000000001
ba,es,1718074482,12.470000000000002
ba,es,1718074913,12.52
ba,es,1718075211,12.53
