,timestamp,edge,bitrate,rtt
1225,2024-06-11 06:42:35,ba-df,332665.13333333336,17.9
1226,2024-06-11 06:47:35,ba-df,352882.93333333335,17.91
1227,2024-06-11 06:52:35,ba-df,352168.73333333334,18.04
1228,2024-06-11 06:57:35,ba-df,342440.26666666666,17.89
1229,2024-06-11 07:02:35,ba-df,315444.06666666665,17.860000000000003
1230,2024-06-11 07:07:35,ba-df,350476.06666666665,17.87
1231,2024-06-07 00:02:36,rj-df,335133.125,21.44
1232,2024-06-07 00:07:36,rj-df,371071.26666666666,21.360000000000003
1233,2024-06-07 00:12:35,rj-df,382647.86666666664,56.96
1234,2024-06-07 00:17:35,rj-df,406533.5333333333,21.39
1235,2024-06-07 00:22:35,rj-df,356482.26666666666,21.39
1236,2024-06-07 00:27:35,rj-df,394389.2,21.360000000000003
1237,2024-06-07 00:32:35,rj-df,336718.93333333335,21.380000000000003
1238,2024-06-07 00:37:35,rj-df,383546.8,21.51
1239,2024-06-07 00:42:35,rj-df,435870.4666666667,21.39
1240,2024-06-07 00:47:35,rj-df,335491.86666666664,21.39
1241,2024-06-07 00:52:35,rj-df,333832.13333333336,21.42
1242,2024-06-07 00:57:35,rj-df,351972.2,21.410000000000004
1243,2024-06-07 01:02:35,rj-df,373727.26666666666,21.480000000000004
1244,2024-06-07 01:07:35,rj-df,334277.4666666667,21.37
1245,2024-06-07 01:12:35,rj-df,301886.13333333336,21.380000000000003
1246,2024-06-07 01:17:35,rj-df,283715.4,21.610000000000003
1247,2024-06-07 01:22:35,rj-df,358540.8,21.360000000000003
1248,2024-06-07 01:27:35,rj-df,347352.13333333336,21.39
1249,2024-06-07 01:32:35,rj-df,305000.26666666666,21.31
1250,2024-06-07 01:37:35,rj-df,363499.06666666665,21.39
1251,2024-06-07 01:42:35,rj-df,345462.0,21.41
1252,2024-06-07 01:47:35,rj-df,314808.4666666667,21.380000000000003
1253,2024-06-07 01:52:35,rj-df,334357.8,21.44
1254,2024-06-07 01:57:35,rj-df,340280.4666666667,21.380000000000003
1255,2024-06-07 02:02:35,rj-df,316054.3333333333,21.380000000000003
1256,2024-06-07 02:07:35,rj-df,362715.13333333336,21.380000000000003
1257,2024-06-07 02:12:35,rj-df,329894.4666666667,21.46
1258,2024-06-07 02:17:35,rj-df,388150.06666666665,21.4
1259,2024-06-07 02:22:35,rj-df,325536.13333333336,21.39
1260,2024-06-07 02:27:35,rj-df,352772.2,21.68
1261,2024-06-07 02:32:35,rj-df,356486.3333333333,21.42
1262,2024-06-07 02:37:35,rj-df,307043.0,21.46
1263,2024-06-07 02:42:35,rj-df,311933.13333333336,21.48
1264,2024-06-07 02:47:35,rj-df,365230.13333333336,21.51
1265,2024-06-07 02:52:35,rj-df,374418.4666666667,21.37
1266,2024-06-07 02:57:35,rj-df,327739.26666666666,39.65
1267,2024-06-07 03:02:35,rj-df,355152.93333333335,21.41
1268,2024-06-07 03:07:35,rj-df,366398.13333333336,21.380000000000003
1269,2024-06-07 03:12:35,rj-df,305029.93333333335,21.6
1270,2024-06-07 03:17:35,rj-df,351652.4666666667,21.4
1271,2024-06-07 03:22:35,rj-df,351163.73333333334,21.380000000000003
1272,2024-06-07 03:27:35,rj-df,359828.73333333334,21.41
1273,2024-06-07 03:32:35,rj-df,362735.13333333336,21.43
1274,2024-06-07 03:37:35,rj-df,359749.6,21.42
1275,2024-06-07 03:42:35,rj-df,375483.4,21.48
1276,2024-06-07 03:47:35,rj-df,373652.5333333333,21.380000000000003
1277,2024-06-07 03:52:35,rj-df,336845.8,21.41
1278,2024-06-07 03:57:35,rj-df,391681.86666666664,21.39
1279,2024-06-07 04:02:35,rj-df,356611.73333333334,21.360000000000003
1280,2024-06-07 04:07:36,rj-df,259760.26666666666,21.76
1281,2024-06-07 04:12:36,rj-df,212546.13333333333,21.380000000000003
1282,2024-06-07 04:17:36,rj-df,269417.6,21.41
1283,2024-06-07 04:22:35,rj-df,330624.06666666665,21.41
1284,2024-06-07 04:27:35,rj-df,325608.13333333336,21.41
1285,2024-06-07 04:32:35,rj-df,310566.4666666667,21.37
1286,2024-06-07 04:37:35,rj-df,351552.8,21.4
1287,2024-06-07 04:42:35,rj-df,300628.73333333334,21.39
1288,2024-06-07 04:47:35,rj-df,325969.86666666664,21.380000000000003
1289,2024-06-07 04:52:35,rj-df,327635.4,21.4
1290,2024-06-07 04:57:35,rj-df,338673.4666666667,21.4
1291,2024-06-07 05:02:35,rj-df,326475.8,21.45
1292,2024-06-07 05:07:35,rj-df,311887.8,21.45
1293,2024-06-07 05:12:35,rj-df,317091.4666666667,21.63
1294,2024-06-07 05:17:35,rj-df,325050.6666666667,21.39
1295,2024-06-07 05:22:35,rj-df,297645.4666666667,21.380000000000003
1296,2024-06-07 05:27:35,rj-df,313460.73333333334,21.380000000000003
1297,2024-06-07 05:32:35,rj-df,309222.06666666665,21.41
1298,2024-06-07 05:37:36,rj-df,301327.6666666667,21.37
1299,2024-06-07 05:42:36,rj-df,298106.06666666665,21.380000000000003
1300,2024-06-07 05:47:36,rj-df,328782.5333333333,21.39
1301,2024-06-07 05:52:36,rj-df,300893.0,21.380000000000003
1302,2024-06-07 05:57:36,rj-df,331522.5333333333,21.360000000000003
1303,2024-06-07 06:02:36,rj-df,327019.6,21.44
1304,2024-06-07 06:07:36,rj-df,319335.6666666667,21.41
1305,2024-06-07 06:12:36,rj-df,315074.3333333333,21.42
1306,2024-06-07 06:17:36,rj-df,314696.5333333333,21.42
1307,2024-06-07 06:22:36,rj-df,341561.73333333334,21.45
1308,2024-06-07 06:27:36,rj-df,312063.6,21.43
1309,2024-06-07 06:32:36,rj-df,312450.93333333335,21.44
1310,2024-06-07 06:37:36,rj-df,314987.86666666664,21.42
1311,2024-06-07 06:42:36,rj-df,307267.06666666665,21.49
1312,2024-06-07 06:47:36,rj-df,330757.13333333336,21.42
1313,2024-06-07 06:52:36,rj-df,329387.06666666665,21.44
1314,2024-06-07 06:57:36,rj-df,333037.93333333335,21.43
1315,2024-06-07 07:02:36,rj-df,317361.86666666664,21.41
1316,2024-06-07 07:07:36,rj-df,331781.3333333333,21.41
1317,2024-06-07 07:12:36,rj-df,292807.06666666665,21.41
1318,2024-06-07 07:17:36,rj-df,309273.26666666666,21.42
1319,2024-06-07 07:22:36,rj-df,322154.0,67.94
1320,2024-06-07 07:27:36,rj-df,295577.86666666664,67.92999999999999
1321,2024-06-07 07:32:36,rj-df,356025.8,67.9
1322,2024-06-07 07:37:36,rj-df,326494.0,82.54
1323,2024-06-07 07:42:36,rj-df,331632.8,67.94
1324,2024-06-07 07:47:35,rj-df,282857.06666666665,38.57
1325,2024-06-07 07:52:35,rj-df,326963.13333333336,31.24
1326,2024-06-07 07:57:35,rj-df,347679.06666666665,31.279999999999998
1327,2024-06-07 08:02:35,rj-df,340606.06666666665,31.24
1328,2024-06-07 08:07:35,rj-df,348999.6666666667,31.24
1329,2024-06-07 08:12:35,rj-df,344604.13333333336,31.43
1330,2024-06-07 08:17:35,rj-df,314381.2,31.370000000000005
1331,2024-06-07 08:22:35,rj-df,328140.8,31.290000000000003
1332,2024-06-07 08:27:36,rj-df,344226.4666666667,31.26
1333,2024-06-07 08:32:36,rj-df,346228.3333333333,31.31
1334,2024-06-07 08:37:35,rj-df,289361.2,31.2
1335,2024-06-07 08:42:35,rj-df,314100.73333333334,31.28
1336,2024-06-07 08:47:35,rj-df,317593.4,31.25
1337,2024-06-07 08:52:35,rj-df,343052.4,31.26
1338,2024-06-07 08:57:36,rj-df,338147.4,31.24
1339,2024-06-07 09:02:36,rj-df,310389.4666666667,31.22
1340,2024-06-07 09:07:36,rj-df,328846.5333333333,31.26
1341,2024-06-07 09:12:36,rj-df,354890.13333333336,31.22
1342,2024-06-07 09:17:35,rj-df,373505.0,31.25
1343,2024-06-07 09:22:35,rj-df,351405.6666666667,31.24
1344,2024-06-07 09:27:35,rj-df,346589.73333333334,31.22000000000001
1345,2024-06-07 09:32:35,rj-df,323448.4666666667,31.33
1346,2024-06-07 09:37:35,rj-df,342835.3333333333,31.28
1347,2024-06-07 09:42:35,rj-df,342212.4666666667,31.45
1348,2024-06-07 09:47:35,rj-df,349946.86666666664,31.25
1349,2024-06-07 09:52:36,rj-df,331946.4,31.25
1350,2024-06-07 09:57:36,rj-df,320865.4666666667,31.26
1351,2024-06-07 10:02:36,rj-df,323387.13333333336,31.4
1352,2024-06-07 10:07:36,rj-df,332351.4666666667,31.24
1353,2024-06-07 10:12:36,rj-df,354450.4,31.22
1354,2024-06-07 10:17:36,rj-df,333833.13333333336,31.26
1355,2024-06-07 10:22:35,rj-df,333569.13333333336,31.26
1356,2024-06-07 10:27:36,rj-df,298509.4666666667,31.48
1357,2024-06-07 10:32:36,rj-df,330190.0,31.3
1358,2024-06-07 10:37:36,rj-df,339848.5333333333,31.23
1359,2024-06-07 10:42:36,rj-df,348690.5333333333,31.279999999999998
1360,2024-06-07 10:47:36,rj-df,373346.6666666667,31.28
1361,2024-06-07 10:52:36,rj-df,371347.73333333334,31.25
1362,2024-06-07 10:57:35,rj-df,304810.6,31.26
1363,2024-06-07 11:02:35,rj-df,318679.0,31.26
1364,2024-06-07 11:07:35,rj-df,355315.5333333333,31.24
1365,2024-06-07 11:12:35,rj-df,316102.8,31.26
1366,2024-06-07 11:17:36,rj-df,357738.5333333333,31.25
1367,2024-06-07 11:22:35,rj-df,297059.26666666666,31.27
1368,2024-06-07 11:27:35,rj-df,338787.6666666667,31.27
1369,2024-06-07 11:32:35,rj-df,319344.0,31.26
1370,2024-06-07 11:37:36,rj-df,355576.06666666665,31.32
1371,2024-06-07 11:42:36,rj-df,307629.73333333334,31.42
1372,2024-06-07 11:47:36,rj-df,331798.73333333334,31.24
1373,2024-06-07 11:52:36,rj-df,374151.73333333334,31.75
1374,2024-06-07 11:57:36,rj-df,308558.2,31.25
1375,2024-06-07 12:02:36,rj-df,345384.73333333334,31.24
1376,2024-06-07 12:07:36,rj-df,294792.4,31.35
1377,2024-06-07 12:12:36,rj-df,342414.5333333333,31.3
1378,2024-06-07 12:17:36,rj-df,324583.3333333333,31.28
1379,2024-06-07 12:22:36,rj-df,349342.86666666664,31.249999999999996
1380,2024-06-07 12:27:36,rj-df,303129.93333333335,31.26
1381,2024-06-07 12:32:36,rj-df,340141.86666666664,31.27
1382,2024-06-07 12:37:36,rj-df,338567.86666666664,31.26
1383,2024-06-07 12:42:35,rj-df,358671.8,31.309999999999995
1384,2024-06-07 12:47:35,rj-df,338093.4666666667,31.3
1385,2024-06-07 12:52:35,rj-df,318210.93333333335,31.24
1386,2024-06-07 12:57:35,rj-df,371740.2,31.29
1387,2024-06-07 13:02:35,rj-df,350677.86666666664,31.29
1388,2024-06-07 13:07:35,rj-df,380270.06666666665,31.28
1389,2024-06-07 13:12:35,rj-df,338743.13333333336,31.29
1390,2024-06-07 13:17:35,rj-df,374497.2,31.3
1391,2024-06-07 13:22:35,rj-df,333496.86666666664,31.270000000000003
1392,2024-06-07 13:27:35,rj-df,378051.73333333334,31.23
1393,2024-06-07 13:32:35,rj-df,340259.6666666667,31.27
1394,2024-06-07 13:37:35,rj-df,403787.6666666667,31.45
1395,2024-06-07 13:42:35,rj-df,356252.6666666667,31.54
1396,2024-06-07 13:47:35,rj-df,306035.06666666665,31.36
1397,2024-06-07 13:52:35,rj-df,360264.4666666667,31.25
1398,2024-06-07 13:57:35,rj-df,388033.86666666664,31.26
1399,2024-06-07 14:02:35,rj-df,354396.93333333335,19.54
1400,2024-06-07 14:07:35,rj-df,362662.6,19.49
1401,2024-06-07 14:12:35,rj-df,355025.86666666664,19.55
1402,2024-06-07 14:17:35,rj-df,350198.5333333333,19.54
1403,2024-06-07 14:22:35,rj-df,346565.8,19.53
1404,2024-06-07 14:27:35,rj-df,374711.2,19.55
1405,2024-06-07 14:32:35,rj-df,304480.4666666667,24.31
1406,2024-06-07 14:37:35,rj-df,327764.4666666667,19.54
1407,2024-06-07 14:42:35,rj-df,384263.13333333336,19.54
1408,2024-06-07 14:47:35,rj-df,315243.3333333333,19.52
1409,2024-06-07 14:52:35,rj-df,382241.2,19.52
1410,2024-06-07 14:57:35,rj-df,321357.93333333335,23.37
1411,2024-06-07 15:02:35,rj-df,352722.4,19.57
1412,2024-06-07 15:07:35,rj-df,343307.8,20.09
1413,2024-06-07 15:12:35,rj-df,363229.26666666666,19.62
1414,2024-06-07 15:17:35,rj-df,351467.5333333333,19.53
1415,2024-06-07 15:22:35,rj-df,327902.6,19.57
1416,2024-06-07 15:27:35,rj-df,344750.93333333335,19.52
1417,2024-06-07 15:32:35,rj-df,336896.13333333336,19.54
1418,2024-06-07 15:37:35,rj-df,358325.13333333336,19.56
1419,2024-06-07 15:42:35,rj-df,348078.73333333334,19.51
1420,2024-06-07 15:47:35,rj-df,353947.4666666667,19.55
1421,2024-06-07 15:52:36,rj-df,350413.4666666667,19.52
1422,2024-06-07 15:57:36,rj-df,352238.8,19.49
1423,2024-06-07 16:02:36,rj-df,346531.5333333333,19.61
1424,2024-06-07 16:07:36,rj-df,348809.4,19.51
1425,2024-06-07 16:12:36,rj-df,335227.13333333336,19.52
1426,2024-06-07 16:17:36,rj-df,351621.3333333333,19.51
1427,2024-06-07 16:22:36,rj-df,330604.86666666664,19.54
1428,2024-06-07 16:27:36,rj-df,284570.6666666667,19.54
1429,2024-06-07 16:32:36,rj-df,329881.0,19.94
1430,2024-06-07 16:37:36,rj-df,332264.4,23.03
1431,2024-06-07 16:42:36,rj-df,340979.8,19.53
1432,2024-06-07 16:47:36,rj-df,347313.6,19.58
1433,2024-06-07 16:52:36,rj-df,319525.13333333336,19.54
1434,2024-06-07 16:57:36,rj-df,358729.8,19.51
1435,2024-06-07 17:02:36,rj-df,382304.2,19.46
1436,2024-06-07 17:07:36,rj-df,350135.6,19.49
1437,2024-06-07 17:12:36,rj-df,324952.6666666667,19.77
1438,2024-06-07 17:17:36,rj-df,362388.5333333333,19.47
1439,2024-06-07 17:22:36,rj-df,365913.2,19.52
1440,2024-06-07 17:27:36,rj-df,351067.93333333335,19.5
1441,2024-06-07 17:32:36,rj-df,379504.6666666667,20.62
1442,2024-06-07 17:37:36,rj-df,354044.4,19.5
1443,2024-06-07 17:42:36,rj-df,365437.13333333336,19.48
1444,2024-06-07 17:47:36,rj-df,359764.4666666667,19.47
1445,2024-06-07 17:52:36,rj-df,369667.93333333335,20.94
1446,2024-06-07 17:57:36,rj-df,392666.93333333335,19.48
1447,2024-06-07 18:02:36,rj-df,341132.73333333334,19.52
1448,2024-06-07 18:07:36,rj-df,360593.6,19.43
1449,2024-06-07 18:12:36,rj-df,347040.73333333334,19.44
1450,2024-06-07 18:17:36,rj-df,355286.93333333335,19.41
1451,2024-06-07 18:22:36,rj-df,382848.0,19.46
1452,2024-06-07 18:27:36,rj-df,356545.13333333336,19.44
1453,2024-06-07 18:32:36,rj-df,337035.06666666665,19.42
1454,2024-06-07 18:37:36,rj-df,401030.6666666667,19.46
1455,2024-06-07 18:42:36,rj-df,355101.26666666666,19.42
1456,2024-06-07 18:47:36,rj-df,324030.73333333334,19.43
1457,2024-06-07 18:52:36,rj-df,373578.3333333333,19.43
1458,2024-06-07 18:57:36,rj-df,394467.5333333333,19.43
1459,2024-06-07 19:02:35,rj-df,367128.13333333336,19.45
1460,2024-06-07 19:07:35,rj-df,338518.93333333335,19.42
1461,2024-06-07 19:12:35,rj-df,404497.3333333333,19.54
1462,2024-06-07 19:17:35,rj-df,346117.73333333334,19.68
1463,2024-06-07 19:22:35,rj-df,416066.06666666665,19.46
1464,2024-06-07 19:27:35,rj-df,331481.3333333333,19.39
1465,2024-06-07 19:32:35,rj-df,366686.73333333334,19.43
1466,2024-06-07 19:37:35,rj-df,387245.93333333335,19.42
1467,2024-06-07 19:42:35,rj-df,378178.4666666667,19.41
1468,2024-06-07 19:47:35,rj-df,406729.26666666666,19.41
1469,2024-06-07 19:52:35,rj-df,341791.4666666667,19.4
1470,2024-06-07 19:57:35,rj-df,392203.13333333336,19.41
1471,2024-06-07 20:02:35,rj-df,377360.6,19.41
1472,2024-06-07 20:07:35,rj-df,402637.0,19.42
1473,2024-06-07 20:12:35,rj-df,375256.86666666664,19.42
1474,2024-06-07 20:17:35,rj-df,384540.2,19.4
1475,2024-06-07 20:22:35,rj-df,380300.2,19.49
1476,2024-06-07 20:27:35,rj-df,347041.6,19.44
1477,2024-06-07 20:32:35,rj-df,356353.6,19.41
1478,2024-06-07 20:37:35,rj-df,339854.26666666666,19.54
1479,2024-06-07 20:42:35,rj-df,313019.13333333336,19.42
1480,2024-06-07 20:47:35,rj-df,341790.6666666667,19.39
1481,2024-06-07 20:52:35,rj-df,361867.2,19.39
1482,2024-06-07 20:57:35,rj-df,372462.26666666666,19.4
1483,2024-06-07 21:02:35,rj-df,315552.4666666667,19.43
1484,2024-06-07 21:07:35,rj-df,339949.06666666665,19.43
1485,2024-06-07 21:12:35,rj-df,363864.6666666667,19.42
1486,2024-06-07 21:17:35,rj-df,410808.8,19.42
1487,2024-06-07 21:22:35,rj-df,401506.4666666667,19.42
1488,2024-06-07 21:27:35,rj-df,440924.6,19.42
1489,2024-06-07 21:32:35,rj-df,340325.73333333334,19.41
1490,2024-06-07 21:37:35,rj-df,369180.4666666667,19.51
1491,2024-06-07 21:42:35,rj-df,376345.4,19.4
1492,2024-06-07 21:47:35,rj-df,336284.06666666665,19.4
1493,2024-06-07 21:52:35,rj-df,472181.8,19.4
1494,2024-06-07 21:57:35,rj-df,348336.4,19.380000000000003
1495,2024-06-07 22:02:35,rj-df,391448.4666666667,19.43
1496,2024-06-07 22:07:35,rj-df,374951.93333333335,19.81
1497,2024-06-07 22:12:35,rj-df,355679.6666666667,19.41
1498,2024-06-07 22:17:35,rj-df,365237.26666666666,19.43
1499,2024-06-07 22:22:35,rj-df,378887.4666666667,19.42
1500,2024-06-07 22:27:35,rj-df,383585.73333333334,19.41
1501,2024-06-07 22:32:35,rj-df,372743.6666666667,19.43
1502,2024-06-07 22:37:35,rj-df,388092.0,21.02
1503,2024-06-07 22:42:35,rj-df,372792.6666666667,19.4
1504,2024-06-07 22:47:35,rj-df,379705.06666666665,19.4
1505,2024-06-07 22:52:35,rj-df,361803.2,19.42
1506,2024-06-07 22:57:35,rj-df,363222.5333333333,19.43
1507,2024-06-07 23:02:35,rj-df,364867.26666666666,19.44
1508,2024-06-07 23:07:35,rj-df,360323.8,19.9
1509,2024-06-07 23:12:35,rj-df,395822.6,19.41
1510,2024-06-07 23:17:35,rj-df,381222.86666666664,19.54
1511,2024-06-07 23:22:35,rj-df,352881.5333333333,19.42
1512,2024-06-07 23:27:36,rj-df,347357.6666666667,19.44
1513,2024-06-07 23:32:36,rj-df,358387.06666666665,19.41
1514,2024-06-07 23:37:36,rj-df,331712.73333333334,19.43
1515,2024-06-07 23:42:36,rj-df,359327.4666666667,19.41
1516,2024-06-07 23:47:36,rj-df,363258.8,19.41
1517,2024-06-07 23:52:36,rj-df,371965.5333333333,19.44
1518,2024-06-07 23:57:36,rj-df,387611.4666666667,19.42
1519,2024-06-08 00:02:36,rj-df,363534.6,19.43
1520,2024-06-08 00:07:36,rj-df,360140.13333333336,19.42
1521,2024-06-08 00:12:36,rj-df,352873.73333333334,19.41
1522,2024-06-08 00:17:36,rj-df,332646.73333333334,19.43
1523,2024-06-08 00:22:36,rj-df,379626.93333333335,19.44
1524,2024-06-08 00:27:36,rj-df,329193.3333333333,19.41
1525,2024-06-08 00:32:36,rj-df,374343.13333333336,19.42
1526,2024-06-08 00:37:36,rj-df,387425.26666666666,19.44
1527,2024-06-08 00:42:36,rj-df,368565.5333333333,19.52
1528,2024-06-08 00:47:36,rj-df,382234.2,19.41
1529,2024-06-08 00:52:36,rj-df,338484.5333333333,19.4
1530,2024-06-08 00:57:36,rj-df,369820.8,19.43
1531,2024-06-08 01:02:36,rj-df,358808.3333333333,20.02
1532,2024-06-08 01:07:36,rj-df,390689.93333333335,19.41
1533,2024-06-08 01:12:36,rj-df,398122.26666666666,19.46
1534,2024-06-08 01:17:36,rj-df,372620.4666666667,19.41
1535,2024-06-08 01:22:36,rj-df,371556.73333333334,19.41
1536,2024-06-08 01:27:36,rj-df,397470.4,19.48
1537,2024-06-08 01:32:36,rj-df,400618.26666666666,19.41
1538,2024-06-08 01:37:36,rj-df,370311.5333333333,19.44
1539,2024-06-08 01:42:36,rj-df,404696.2,19.4
1540,2024-06-08 01:47:36,rj-df,356144.0,19.43
1541,2024-06-08 01:52:35,rj-df,347513.8,19.44
1542,2024-06-08 01:57:35,rj-df,325600.8,19.7
1543,2024-06-08 02:02:35,rj-df,363195.2,19.44
1544,2024-06-08 02:07:35,rj-df,328972.93333333335,19.41
1545,2024-06-08 02:12:35,rj-df,337352.6,19.47
1546,2024-06-08 02:17:35,rj-df,315585.6666666667,19.4
1547,2024-06-08 02:22:35,rj-df,352514.4666666667,19.41
1548,2024-06-08 02:27:35,rj-df,338347.4666666667,19.41
1549,2024-06-08 02:32:35,rj-df,315967.73333333334,19.39
1550,2024-06-08 02:37:35,rj-df,389713.5333333333,19.44
1551,2024-06-08 02:42:35,rj-df,358650.73333333334,19.58
1552,2024-06-08 02:47:35,rj-df,377172.6,19.41
1553,2024-06-08 02:52:35,rj-df,440151.6666666667,19.44
1554,2024-06-08 02:57:35,rj-df,355131.2,19.49
1555,2024-06-08 03:02:35,rj-df,364458.86666666664,19.42
1556,2024-06-08 03:07:35,rj-df,306679.4,19.42
1557,2024-06-08 03:12:35,rj-df,372754.4666666667,19.41
1558,2024-06-08 03:17:35,rj-df,335932.0,19.41
1559,2024-06-08 03:22:35,rj-df,355746.5333333333,19.58
1560,2024-06-08 03:27:35,rj-df,318739.4,19.43
1561,2024-06-08 03:32:35,rj-df,365005.4666666667,19.41
1562,2024-06-08 03:37:35,rj-df,333435.2,19.42
1563,2024-06-08 03:42:35,rj-df,332589.4,19.41
1564,2024-06-08 03:47:36,rj-df,337126.6666666667,19.48
1565,2024-06-08 03:52:36,rj-df,342589.4,33.59
1566,2024-06-08 03:57:36,rj-df,337052.5333333333,19.44
1567,2024-06-08 04:02:36,rj-df,393406.86666666664,31.22
1568,2024-06-08 04:07:36,rj-df,361502.06666666665,31.2
1569,2024-06-08 04:12:36,rj-df,341875.6666666667,35.38000000000001
1570,2024-06-08 04:17:36,rj-df,337018.4666666667,31.2
1571,2024-06-08 04:22:36,rj-df,317983.86666666664,31.23
1572,2024-06-08 04:27:36,rj-df,356393.26666666666,19.58
1573,2024-06-08 04:32:36,rj-df,336085.6666666667,19.469999999999995
1574,2024-06-08 04:37:36,rj-df,339379.06666666665,19.5
1575,2024-06-08 04:42:36,rj-df,322130.93333333335,19.94
1576,2024-06-08 04:47:36,rj-df,313020.86666666664,19.45
1577,2024-06-08 04:52:36,rj-df,327675.06666666665,19.47
1578,2024-06-08 04:57:36,rj-df,373575.6,19.45
1579,2024-06-08 05:02:36,rj-df,294053.0,44.84
1580,2024-06-08 05:07:36,rj-df,358566.73333333334,31.51
1581,2024-06-08 05:12:36,rj-df,331720.4666666667,31.53
1582,2024-06-08 05:17:36,rj-df,394796.13333333336,31.27
1583,2024-06-08 05:22:35,rj-df,385800.4,31.26
1584,2024-06-08 05:27:35,rj-df,410226.06666666665,19.44
1585,2024-06-08 05:32:35,rj-df,440083.06666666665,19.51
1586,2024-06-08 05:37:35,rj-df,305147.0,19.46
1587,2024-06-08 05:42:35,rj-df,320425.8,19.46
1588,2024-06-08 05:47:35,rj-df,309803.13333333336,19.48
1589,2024-06-08 05:52:35,rj-df,366353.86666666664,19.63
1590,2024-06-08 05:57:35,rj-df,319645.8,19.44
1591,2024-06-08 06:02:35,rj-df,318805.4666666667,19.610000000000003
1592,2024-06-08 06:07:35,rj-df,367533.13333333336,19.45
1593,2024-06-08 06:12:35,rj-df,342770.6666666667,19.630000000000003
1594,2024-06-08 06:17:35,rj-df,330216.5333333333,21.0
1595,2024-06-08 06:22:35,rj-df,360470.13333333336,19.5
1596,2024-06-08 06:27:35,rj-df,304367.3333333333,19.46
1597,2024-06-08 06:32:35,rj-df,334568.06666666665,19.46
1598,2024-06-08 06:37:35,rj-df,322912.4,19.47
1599,2024-06-08 06:42:35,rj-df,326393.6666666667,19.52
1600,2024-06-08 06:47:35,rj-df,316570.13333333336,19.47
1601,2024-06-08 06:52:35,rj-df,375531.73333333334,19.49
1602,2024-06-08 06:57:35,rj-df,349167.06666666665,19.53
1603,2024-06-08 07:02:35,rj-df,347290.93333333335,19.46
1604,2024-06-08 07:07:35,rj-df,389300.3333333333,19.46
1605,2024-06-08 07:12:35,rj-df,348138.26666666666,19.48
1606,2024-06-08 07:17:35,rj-df,313932.13333333336,19.46
1607,2024-06-08 07:22:35,rj-df,351159.73333333334,19.46
1608,2024-06-08 07:27:35,rj-df,361495.6666666667,19.5
1609,2024-06-08 07:32:35,rj-df,319347.06666666665,19.46
1610,2024-06-08 07:37:35,rj-df,368754.26666666666,19.5
1611,2024-06-08 07:42:35,rj-df,350978.93333333335,19.45
1612,2024-06-08 07:47:35,rj-df,309152.8,19.48
1613,2024-06-08 07:52:35,rj-df,363306.06666666665,19.5
1614,2024-06-08 07:57:36,rj-df,311658.06666666665,19.5
1615,2024-06-08 08:02:35,rj-df,370051.4666666667,19.49
1616,2024-06-08 08:07:35,rj-df,337184.0,19.5
1617,2024-06-08 08:12:35,rj-df,416792.6,19.52
1618,2024-06-08 08:17:35,rj-df,330952.5333333333,19.46
1619,2024-06-08 08:22:35,rj-df,358432.6,19.53
1620,2024-06-08 08:27:35,rj-df,408857.5333333333,19.790000000000003
1621,2024-06-08 08:32:35,rj-df,328944.8,19.53
1622,2024-06-08 08:37:35,rj-df,316113.06666666665,19.51
1623,2024-06-08 08:42:35,rj-df,334667.2,19.54
1624,2024-06-08 08:47:35,rj-df,369597.2,19.5
1625,2024-06-08 08:52:37,rj-df,403527.6666666667,19.47
1626,2024-06-08 08:57:36,rj-df,320062.93333333335,19.68
1627,2024-06-08 09:02:35,rj-df,338150.73333333334,19.66
1628,2024-06-08 09:07:35,rj-df,339022.4,19.49
1629,2024-06-08 09:12:35,rj-df,304924.86666666664,19.46
1630,2024-06-08 09:17:35,rj-df,351451.6,19.610000000000003
1631,2024-06-08 09:22:35,rj-df,310256.6,23.64
1632,2024-06-08 09:27:35,rj-df,361205.0,19.49
1633,2024-06-08 09:32:36,rj-df,307641.6666666667,31.28
1634,2024-06-08 09:37:35,rj-df,311215.13333333336,31.26
1635,2024-06-08 09:42:35,rj-df,353764.5333333333,31.28
1636,2024-06-08 09:47:35,rj-df,300633.26666666666,31.28
1637,2024-06-08 09:52:35,rj-df,363914.8,19.5
1638,2024-06-08 09:57:36,rj-df,312682.8,19.52
1639,2024-06-08 10:02:36,rj-df,325545.93333333335,19.49
1640,2024-06-08 10:07:36,rj-df,344954.13333333336,23.81
1641,2024-06-08 10:12:36,rj-df,334211.06666666665,23.73
1642,2024-06-08 10:17:36,rj-df,355530.93333333335,19.51
1643,2024-06-08 10:22:36,rj-df,374550.06666666665,19.54
1644,2024-06-08 10:27:36,rj-df,315598.06666666665,19.55
1645,2024-06-08 10:32:36,rj-df,364128.86666666664,19.520000000000003
1646,2024-06-08 10:37:35,rj-df,333641.0,19.56
1647,2024-06-08 10:42:35,rj-df,368101.3333333333,19.520000000000003
1648,2024-06-08 10:47:35,rj-df,391427.6,19.49
1649,2024-06-08 10:52:35,rj-df,343040.13333333336,19.48
1650,2024-06-08 10:57:35,rj-df,350787.86666666664,19.54
1651,2024-06-08 11:02:35,rj-df,348239.73333333334,19.51
1652,2024-06-08 11:07:35,rj-df,375789.06666666665,19.48
1653,2024-06-08 11:12:35,rj-df,330041.93333333335,19.520000000000003
